id,channel_id,counter_edge_id,from_node_id,to_node_id,balance,fee_base,fee_proportional,min_htlc,timelock,is_closed,tot_flows
36066,18033,36067,2,1625,55900573,0,1000,1000,18,0,7
36067,18033,36066,1625,2,664007427,0,0,1,27,0,16
36068,18034,36069,79,3962,48249088,1000,1,1000,40,0,16
36069,18034,36068,3962,79,1951750912,0,10,1,144,0,7
36070,18035,36071,3482,3962,132431946,1000,10,1000,40,0,0
36071,18035,36070,3962,3482,1867568054,0,10,1,144,0,1
36072,18036,36073,2197,3074,43722342,1000,250,1000,144,0,6
36073,18036,36072,3074,2197,2022617658,10,100,1000,420,0,4
36074,18037,36075,48,201,129983131,464,186,1000,144,0,0
36075,18037,36074,201,48,14870016869,100,1000,1,50,0,0
36076,18038,36077,871,3919,15040378,1,1,1000,144,0,0
36077,18038,36076,3919,871,234959622,1000,499,1000,40,0,0
36078,18039,36079,3708,3164,358463736,20,536,1000,40,0,4
36079,18039,36078,3164,3708,16418751264,5000,1000,1000,200,0,0
36080,18040,36081,3970,1892,37355782,1000,1,1000,40,0,0
36081,18040,36080,1892,3970,362495218,1000,500,1000,40,0,1
36082,18041,36083,2944,3903,196730,1000,1,1000,40,0,76
36083,18041,36082,3903,2944,149803270,1000,1,1000,40,0,74
36084,18042,36085,3708,343,536204237,20,9,1000,40,0,24
36085,18042,36084,343,3708,16241010763,1,1,1000,144,0,5
36086,18043,36087,1130,3962,31686222,1000,1,1,40,0,1
36087,18043,36086,3962,1130,1968313778,0,10,1000,144,0,3
36088,18044,36089,3708,194,1420799812,20,40,1000,40,0,0
36089,18044,36088,194,3708,15356415188,1000,10,1,34,0,1
36090,18045,36091,3708,326,1399662750,20,26,1000,40,0,10
36091,18045,36090,326,3708,15377552250,1,1,1000,144,0,8
36092,18046,36093,977,3966,175245163,849,489,1000,40,0,3
36093,18046,36092,3966,977,5024600837,1000,1,1000,40,0,36
36094,18047,36095,2284,2,2988618,1000,1,1,40,0,59
36095,18047,36094,2,2284,28348382,0,0,1000,9,0,64
36096,18048,36097,3577,3929,1519571,1000,1,1000,40,0,10
36097,18048,36096,3929,3577,48480429,1000,1,1000,40,0,1
36098,18049,36099,3881,77,60575455,500,90,1000,40,0,20
36099,18049,36098,77,3881,1139424545,1000,1700,1,30,0,16
36100,18050,36101,3682,3881,2496710,1000,1,1000,40,0,16
36101,18050,36100,3881,3682,497503290,500,90,1000,40,0,3
36102,18051,36103,3682,3881,43773882,1000,1,1000,40,0,0
36103,18051,36102,3881,3682,396226118,500,90,1000,40,0,0
36104,18052,36105,3052,347,466882982,1000,488,1000,40,0,0
36105,18052,36104,347,3052,9533117018,1,1,1000,144,0,0
36106,18053,36107,3708,201,1343298659,20,521,1000,40,0,1
36107,18053,36106,201,3708,15433916341,100,1000,1,50,0,1
36108,18054,36109,3971,422,123575,1000,1,1,40,0,60
36109,18054,36108,422,3971,20092425,4000,500,1000,40,0,47
36110,18055,36111,46,3972,16112877,1000,1,1,40,0,80
36111,18055,36110,3972,46,258013123,1000,1,1000,40,0,124
36112,18056,36113,3971,1129,1953597,1000,1,1000,40,0,41
36113,18056,36112,1129,3971,18262403,1000,1,1000,40,0,58
36114,18057,36115,3755,400,41985470,1000,1,1000,40,0,15
36115,18057,36114,400,3755,758014530,1000,1,1000,40,0,33
36116,18058,36117,3973,345,4993993,0,10,1000,40,0,45
36117,18058,36116,345,3973,54842007,1,1,1000,144,0,76
36118,18059,36119,358,3973,5653541,1,1,1000,144,0,19
36119,18059,36118,3973,358,54182459,0,10,1000,40,0,39
36120,18060,36121,861,77,11871982,1000,1,1000,40,0,0
36121,18060,36120,77,861,188128018,1000,1700,1,30,0,0
36122,18061,36123,343,3974,30142592,1,1,1000,144,0,100
36123,18061,36122,3974,343,3319857408,1000,333,1000,40,0,114
36124,18062,36125,3449,3843,1643778,1000,10,1000,40,0,4
36125,18062,36124,3843,3449,98356222,1000,1,1000,40,0,2
36126,18063,36127,2491,3953,7903503,1000,1,1000,40,0,0
36127,18063,36126,3953,2491,67096497,75,1,1000,40,0,24
36128,18064,36129,2656,3973,69678,1000,1,1000,40,0,16
36129,18064,36128,3973,2656,44930322,1000,1,1000,40,0,14
36130,18065,36131,3975,2087,120782924,500,1,1000,40,0,9
36131,18065,36130,2087,3975,1379217076,1000,1,500,40,0,7
36132,18066,36133,3976,77,66043099,1000,1,1000,40,0,5
36133,18066,36132,77,3976,1019049901,1000,1700,1,30,0,7
36134,18067,36135,1130,3843,9279131,1000,1,1,40,0,12
36135,18067,36134,3843,1130,90720869,1000,1,1000,40,0,13
36136,18068,36137,2491,3881,2121522,1000,1,1000,40,0,27
36137,18068,36136,3881,2491,97878478,500,90,1000,40,0,4
36138,18069,36139,2491,3953,664970,1000,1,1000,40,0,0
36139,18069,36138,3953,2491,74335030,75,1,1000,40,0,0
36140,18070,36141,3708,150,148359897,20,71,1000,40,0,0
36141,18070,36140,150,3708,16628855103,99,1,1000,144,0,0
36142,18071,36143,2491,2488,9364575,1000,1,1000,40,0,9
36143,18071,36142,2488,2491,90635425,1000,10,1,34,0,7
36144,18072,36145,3708,2,1008669258,20,6,1000,40,0,45
36145,18072,36144,2,3708,15768545742,0,1000,1000,18,0,5
36146,18073,36147,3977,1476,39515,1000,1,1000,40,0,118
36147,18073,36146,1476,3977,93364485,1,1,1000,144,0,109
36148,18074,36149,54,3978,176973,1000,1,1000,40,0,53
36149,18074,36148,3978,54,196272027,10,1,1000,40,0,32
36150,18075,36151,3639,3899,14084143,1000,1,1000,40,0,0
36151,18075,36150,3899,3639,485915857,10000,2,1000,40,0,0
36152,18076,36153,3899,130,179465705,10000,5,1000,40,0,0
36153,18076,36152,130,3899,1820534295,1,2,1000,40,0,0
36154,18077,36155,3868,2,8619016,1000,1,1000,40,0,64
36155,18077,36154,2,3868,111380984,0,1000,1000,18,0,50
36156,18078,36157,3288,3164,297485702,1000,1,1000,40,0,5
36157,18078,36156,3164,3288,5702514298,5000,1000,1000,200,0,0
36158,18079,36159,476,3288,230866036,5000,500,1000,40,0,1
36159,18079,36158,3288,476,2269133964,1000,1,10000,40,0,2
36160,18080,36161,54,3978,18590448,1000,1,1000,40,0,0
36161,18080,36160,3978,54,240678552,10,1,1000,40,0,0
36162,18081,36163,46,2512,95106583,1000,1,1,40,0,103
36163,18081,36162,2512,46,1904893417,1000,1,1000,40,0,137
36164,18082,36165,2687,177,1099587179,1000,10,1000,144,0,0
36165,18082,36164,177,2687,15677627821,1000,750,1,144,0,0
36166,18083,36167,3978,3594,630813,10,1,1000,40,0,1
36167,18083,36166,3594,3978,19369187,200,10,1000,40,0,2
36168,18084,36169,3978,3115,1922991,10,1,1000,40,0,22
36169,18084,36168,3115,3978,18077009,1000,1,1000,40,0,26
36170,18085,36171,2687,3962,220032161,1000,10,1000,144,0,9
36171,18085,36170,3962,2687,3779967839,0,10,1000,144,0,1
36172,18086,36173,1426,234,27303815,1000,20,1000,40,0,1
36173,18086,36172,234,1426,472696185,250,0,1000,1008,0,0
36174,18087,36175,234,3979,6413331,250,0,1000,1008,0,89
36175,18087,36174,3979,234,93586669,250,40,1000,40,0,115
36176,18088,36177,3975,2,716424,500,1,1000,40,0,49
36177,18088,36176,2,3975,30620576,0,0,1000,18,0,50
36178,18089,36179,388,1088,21889661,2000,20,1,34,0,45
36179,18089,36178,1088,388,1040509339,1000,1,1000,40,0,30
36180,18090,36181,234,3285,18470,250,0,1000,1008,0,10
36181,18090,36180,3285,234,99981530,100,1,1000,40,0,0
36182,18091,36183,234,3979,7478653,250,0,1000,1008,0,0
36183,18091,36182,3979,234,92521347,250,40,1000,40,0,0
36184,18092,36185,2904,234,6303637,1000,100,1000,40,0,1
36185,18092,36184,234,2904,93696363,250,0,1000,1008,0,9
36186,18093,36187,3899,334,141887929,10000,2,1000,40,0,10
36187,18093,36186,334,3899,4858112071,1,1,1000,144,0,7
36188,18094,36189,3745,77,32382587,1000,150,1000,40,0,2
36189,18094,36188,77,3745,466617413,1000,1700,1,30,0,6
36190,18095,36191,2304,219,132778517,20,2,1000,20,0,10
36191,18095,36190,219,2304,8332386483,2000,100,1000,200,0,6
36192,18096,36193,3871,362,25018649,1000,1,1000,40,0,3
36193,18096,36192,362,3871,474981351,999,9,1000,40,0,0
36194,18097,36195,3899,151,21594505,10000,5,1000,40,0,126
36195,18097,36194,151,3899,478405495,2,2,1,144,0,15
36196,18098,36197,46,3975,3970953,1000,1,500,40,0,33
36197,18098,36196,3975,46,37658047,500,1,1000,40,0,55
36198,18099,36199,3899,151,504244,10000,5,1000,40,0,0
36199,18099,36198,151,3899,499495756,2,0,1,144,0,0
36200,18100,36201,3755,2010,98547425,1000,1,1000,40,0,35
36201,18100,36200,2010,3755,901452575,31527,1,1,34,0,30
36202,18101,36203,2516,177,49482310,1000,1,1000,40,0,0
36203,18101,36202,177,2516,450517690,1000,100,1,144,0,0
36204,18102,36205,3919,282,34292297,1000,499,1000,40,0,13
36205,18102,36204,282,3919,369038703,10,20,1000,40,0,22
36206,18103,36207,3445,3919,15450410,1000,1,1000,40,0,19
36207,18103,36206,3919,3445,287771590,1000,499,1000,40,0,9
36208,18104,36209,3464,3919,11853535,490,1,1000,40,0,6
36209,18104,36208,3919,3464,300268465,1000,499,1000,40,0,7
36210,18105,36211,3919,77,38456821,1000,499,1000,40,0,6
36211,18105,36210,77,3919,364874179,1000,1700,1,30,0,4
36212,18106,36213,3200,3922,149791677,500,10,1000,40,0,4
36213,18106,36212,3922,3200,1850208323,1000,90,1000,40,0,2
36214,18107,36215,3910,177,6601972,1000,1,1000,40,0,6
36215,18107,36214,177,3910,213398028,1000,100,1,144,0,5
36216,18108,36217,1205,3919,22652204,0,0,1000,25,0,3
36217,18108,36216,3919,1205,260669796,1000,499,1000,40,0,4
36218,18109,36219,720,3164,192924401,1000,1,1000,40,0,0
36219,18109,36218,3164,720,4807075599,5000,1000,1000,200,0,0
36220,18110,36221,468,3980,2374671,1000,1,1000,40,0,103
36221,18110,36220,3980,468,107678329,1000,10,1,14,0,133
36222,18111,36223,3004,177,228901172,1000,1,1000,40,0,13
36223,18111,36222,177,3004,4771098828,1000,100,1,144,0,17
36224,18112,36225,2517,3155,19809981,1000,1000,1000,40,0,2
36225,18112,36224,3155,2517,480190019,1000,1,1,40,0,8
36226,18113,36227,2517,3115,77005150,1000,1000,1000,40,0,14
36227,18113,36226,3115,2517,922994850,1000,1,1000,40,0,7
36228,18114,36229,2517,2520,17271766,1000,1000,1000,40,0,8
36229,18114,36228,2520,2517,982728234,1000,1,1000,40,0,1
36230,18115,36231,3978,2841,184161,10,1,1000,40,0,1
36231,18115,36230,2841,3978,19815839,1000,1,1000,40,0,0
36232,18116,36233,3981,3639,797477,1000,1,1000,40,0,122
36233,18116,36232,3639,3981,49202523,1000,1,1000,40,0,96
36234,18117,36235,2517,660,34940392,1000,1000,1000,40,0,0
36235,18117,36234,660,2517,465059608,1766,177,1000,40,0,0
36236,18118,36237,3982,2651,5815484,500,500,1000,40,0,1
36237,18118,36236,2651,3982,504184516,250,10,1000,40,0,2
36238,18119,36239,3074,3983,9245153,10,100,1000,420,0,9
36239,18119,36238,3983,3074,990754847,1000,1,1000,40,0,18
36240,18120,36241,3984,1947,5496182,100,1,1,34,0,44
36241,18120,36240,1947,3984,1544503818,1000,1,1000,40,0,43
36242,18121,36243,2,3976,3313,0,0,1000,18,0,18
36243,18121,36242,3976,2,31333687,1000,1,1000,40,0,12
36244,18122,36245,3052,1474,933129087,1000,488,1000,40,0,2
36245,18122,36244,1474,3052,12563699913,1,1,1000,144,0,2
36246,18123,36247,3978,1777,1199384,10,1,1000,40,0,9
36247,18123,36246,1777,3978,18800616,1000,100,1000,40,0,5
36248,18124,36249,3449,3962,43981059,1000,10,1000,40,0,1
36249,18124,36248,3962,3449,1956018941,0,10,1000,144,0,0
36250,18125,36251,46,3982,30952059,1000,1,1,40,0,73
36251,18125,36250,3982,46,479047941,500,500,1000,40,0,29
36252,18126,36253,3982,3708,35960047,500,500,1000,40,0,1
36253,18126,36252,3708,3982,474039953,20,668,1000,40,0,1
36254,18127,36255,3982,79,6274984,500,500,1000,40,0,5
36255,18127,36254,79,3982,503725016,1000,1,1000,40,0,35
36256,18128,36257,468,3004,43058461,1000,1,1000,40,0,4
36257,18128,36256,3004,468,3956941539,1000,1,1000,40,0,30
36258,18129,36259,3982,130,13241254,500,500,1000,40,0,17
36259,18129,36258,130,3982,1986758746,1,2,1000,40,0,31
36260,18130,36261,54,3288,38307646,1000,1,1000,40,0,26
36261,18130,36260,3288,54,2458062354,1000,1,1000,40,0,54
36262,18131,36263,3288,820,167103737,1000,1,1000,40,0,25
36263,18131,36262,820,3288,3832896263,1000,1,1000,40,0,4
36264,18132,36265,3985,3445,138257159,1000,1,1000,40,0,111
36265,18132,36264,3445,3985,1861742841,1000,1,1000,40,0,115
36266,18133,36267,3288,2687,1095635160,1000,1,1000,40,0,12
36267,18133,36266,2687,3288,10016586840,1000,10,1000,144,0,11
36268,18134,36269,326,3986,1951476,1,1,1000,144,0,42
36269,18134,36268,3986,326,48048524,1000,1,1000,40,0,56
36270,18135,36271,1088,3942,212271566,1000,1,1000,40,0,5
36271,18135,36270,3942,1088,16564943434,1000,595,1000,40,0,3
36272,18136,36273,54,3986,520857,1000,1,1000,40,0,39
36273,18136,36272,3986,54,99479143,1000,1,1000,40,0,48
36274,18137,36275,3962,3670,4377994,0,10,1000,144,0,7
36275,18137,36274,3670,3962,1995622006,1000,1,1000,40,0,2
36276,18138,36277,907,3708,179155849,1000,1,1000,40,0,3
36277,18138,36276,3708,907,1820844151,20,13,1000,40,0,3
36278,18139,36279,3962,77,126220458,0,10,1000,144,0,7
36279,18139,36278,77,3962,1873779542,1000,1700,1,30,0,3
36280,18140,36281,3420,3844,38632660,1000,1,1000,40,0,0
36281,18140,36280,3844,3420,516922340,1000,1,1000,40,0,0
36282,18141,36283,3536,3420,10059558,1000,1,1000,40,0,0
36283,18141,36282,3420,3536,189940442,1000,1,1000,40,0,0
36284,18142,36285,2304,513,95312839,20,2,1000,20,0,41
36285,18142,36284,513,2304,1004687161,10000,5000,1000,40,0,17
36286,18143,36287,2,3987,188406820,0,1000,1000,9,0,12
36287,18143,36286,3987,2,1811593180,1000,1,1000,40,0,24
36288,18144,36289,54,3987,5467035,1000,1,1000,40,0,27
36289,18144,36288,3987,54,494532965,1000,1,1000,40,0,10
36290,18145,36291,513,3987,84561176,10000,5000,1000,40,0,6
36291,18145,36290,3987,513,1915438824,1000,1,1000,40,0,10
36292,18146,36293,377,3987,57993009,1000,1,1000,40,0,6
36293,18146,36292,3987,377,1942006991,1000,1,1000,40,0,3
36294,18147,36295,46,3987,27605358,1000,1,1,40,0,34
36295,18147,36294,3987,46,1972394642,1000,1,1000,40,0,34
36296,18148,36297,101,3987,84942731,1000,1,1000,40,0,3
36297,18148,36296,3987,101,915057269,1000,1,1000,40,0,4
36298,18149,36299,2010,3987,89966822,0,10000,1,34,0,1
36299,18149,36298,3987,2010,910033178,1000,1,1000,40,0,5
36300,18150,36301,46,2304,80167122,1000,1,1,40,0,52
36301,18150,36300,2304,46,913341878,20,2,1000,20,0,73
36302,18151,36303,3988,2,802482,1000,1,1,40,0,128
36303,18151,36302,2,3988,99197518,0,1000,1000,9,0,84
36304,18152,36305,358,2304,113706548,1,1,1000,144,0,10
36305,18152,36304,2304,358,5514765452,20,2,1000,20,0,7
36306,18153,36307,3968,400,50758947,1000,1,1000,40,0,19
36307,18153,36306,400,3968,949241053,1000,1,1000,40,0,31
36308,18154,36309,353,2304,152361954,1,1,1000,144,0,14
36309,18154,36308,2304,353,9847638046,20,2,1000,20,0,8
36310,18155,36311,3838,3467,177676071,700,2,1000,40,0,6
36311,18155,36310,3467,3838,1682323929,66,13,1000,40,0,5
36312,18156,36313,349,1524,420982538,1,1,1000,144,0,0
36313,18156,36312,1524,349,9579017462,0,50,1000,40,0,0
36314,18157,36315,3220,326,123559309,1000,1,1000,40,0,70
36315,18157,36314,326,3220,1231094691,1,1,1000,144,0,23
36316,18158,36317,263,3962,286076810,1000,1,1000,40,0,4
36317,18158,36316,3962,263,3713923190,0,10,1000,144,0,10
36318,18159,36319,201,3962,178674566,100,1000,1,50,0,0
36319,18159,36318,3962,201,1821325434,0,10,1000,144,0,1
36320,18160,36321,871,3708,6327434,1,1,1000,144,0,3
36321,18160,36320,3708,871,493672566,20,19,1000,40,0,0
36322,18161,36323,3968,77,45160066,1000,1,1000,40,0,11
36323,18161,36322,77,3968,954839934,1000,1700,1,30,0,5
36324,18162,36325,979,3968,93086819,1000,1,1000,40,0,9
36325,18162,36324,3968,979,906913181,1000,1,1000,40,0,17
36326,18163,36327,739,3968,39259827,1000,1,1000,40,0,3
36327,18163,36326,3968,739,960740173,1000,1,1000,40,0,9
36328,18164,36329,3179,3989,1195678,1000,1,1000,40,0,98
36329,18164,36328,3989,3179,98804322,1000,1,1000,40,0,105
36330,18165,36331,1777,3990,5852793,1000,100,1000,40,0,6
36331,18165,36330,3990,1777,294147207,1000,1,1000,40,0,7
36332,18166,36333,3953,3917,1956490,75,1,1000,40,0,0
36333,18166,36332,3917,3953,48043510,1000,100,1000,40,0,1
36334,18167,36335,3663,3457,73774164,1000,1,1,40,0,0
36335,18167,36334,3457,3663,666225836,1000,1,1000,40,0,0
36336,18168,36337,3613,77,2159412,1000,1,1000,40,0,21
36337,18168,36336,77,3613,197336588,1000,1700,1,30,0,21
36338,18169,36339,3291,2430,123181838,1000,100,1000,40,0,0
36339,18169,36338,2430,3291,14876818162,1000,100,1000,75,0,0
36340,18170,36341,2,3917,58674,0,0,1000,18,0,58
36341,18170,36340,3917,2,31278326,1000,100,1000,40,0,29
36342,18171,36343,2491,3991,30184687,1000,1,1000,40,0,4
36343,18171,36342,3991,2491,469815313,1000,10,1,34,0,3
36344,18172,36345,77,3992,3049165,1000,1700,1,30,0,107
36345,18172,36344,3992,77,46950835,1000,1,1000,40,0,101
36346,18173,36347,3978,87,22286504,10,1,1000,40,0,5
36347,18173,36346,87,3978,262713496,1,48,1000,16,0,2
36348,18174,36349,3978,58,7458975,10,1,1000,40,0,14
36349,18174,36348,58,3978,92541025,1000,1,1000,40,0,11
36350,18175,36351,3978,263,482296,1000,1,1000,40,0,19
36351,18175,36350,263,3978,19517704,1000,1,1000,40,0,7
36352,18176,36353,1474,3220,14568773,1,1,1000,144,0,26
36353,18176,36352,3220,1474,438584227,1000,1,1000,40,0,24
36354,18177,36355,3360,3115,175255145,1,2,1000,40,0,44
36355,18177,36354,3115,3360,1624744855,1000,1,1000,40,0,24
36356,18178,36357,1618,3978,1780921,1000,1,1,40,0,1
36357,18178,36356,3978,1618,18219079,10,1,1000,40,0,8
36358,18179,36359,2491,3881,764232,1000,1,1000,40,0,0
36359,18179,36358,3881,2491,99235768,500,90,1000,40,0,0
36360,18180,36361,2157,2491,48821331,1000,1,1000,40,0,12
36361,18180,36360,2491,2157,451178669,1000,1,1000,40,0,19
36362,18181,36363,3978,3743,311708,10,1,1000,40,0,2
36363,18181,36362,3743,3978,19688292,1000,487,1000,40,0,1
36364,18182,36365,3993,346,14179081,440,1,1000,144,0,37
36365,18182,36364,346,3993,250245919,1,1,1000,144,0,32
36366,18183,36367,3978,3231,156894,10,1,1000,40,0,12
36367,18183,36366,3231,3978,19843106,1000,1,1000,40,0,10
36368,18184,36369,3978,79,1441164,10,1,1000,40,0,6
36369,18184,36368,79,3978,18558836,1000,1,1000,40,0,6
36370,18185,36371,3623,3994,580344912,1000,1,1000,40,0,19
36371,18185,36370,3994,3623,15419655088,1000,1,1000,40,0,6
36372,18186,36373,3623,3995,901921952,1000,1,1000,40,0,11
36373,18186,36372,3995,3623,15098078048,1000,1,1000,40,0,3
36374,18187,36375,3710,3953,313986,1000,1,1000,40,0,0
36375,18187,36374,3953,3710,19686014,75,1,1000,40,0,0
36376,18188,36377,54,3994,7914438,1000,1,1000,40,0,46
36377,18188,36376,3994,54,237606562,1000,1,1000,40,0,15
36378,18189,36379,54,3996,12918928,1000,1,1000,40,0,109
36379,18189,36378,3996,54,213594072,1000,1,1000,40,0,119
36380,18190,36381,54,3995,1132566,1000,1,1000,40,0,122
36381,18190,36380,3995,54,271298434,1000,1,1000,40,0,25
36382,18191,36383,2640,3675,34363662,1000,1,1000,40,0,21
36383,18191,36382,3675,2640,965636338,1000,200,1000,40,0,10
36384,18192,36385,3577,3929,25517802,1000,1,1000,40,0,0
36385,18192,36384,3929,3577,494482198,1000,1,1000,40,0,0
36386,18193,36387,3995,3994,1436421314,1000,1,1000,40,0,5
36387,18193,36386,3994,3995,14563578686,1000,1,1000,40,0,10
36388,18194,36389,3996,3994,1013941092,1000,1,1000,40,0,0
36389,18194,36388,3994,3996,14986058908,1000,1,1000,40,0,1
36390,18195,36391,46,3970,1161175707,1000,1,1,40,0,55
36391,18195,36390,3970,46,11442001293,1000,1,1000,40,0,64
36392,18196,36393,2761,3997,4483638,1000,1,1,40,0,17
36393,18196,36392,3997,2761,45516362,1000,1,1000,40,0,19
36394,18197,36395,3997,130,5875380,1000,1,1000,40,0,69
36395,18197,36394,130,3997,44125620,1,1,1000,40,0,90
36396,18198,36397,3998,234,3642573,1000,1,1000,40,0,108
36397,18198,36396,234,3998,96357427,250,0,1000,1008,0,110
36398,18199,36399,2152,234,1978910,1000,1,1,40,0,17
36399,18199,36398,234,2152,98021090,250,0,1000,1008,0,3
36400,18200,36401,3464,3675,24598574,490,1,1000,40,0,0
36401,18200,36400,3675,3464,975401426,1000,200,1000,40,0,4
36402,18201,36403,1088,3882,27465813,1000,1,1000,40,0,63
36403,18201,36402,3882,1088,1222534187,1000,1,1000,40,0,73
36404,18202,36405,3743,2869,9302674,1000,487,1000,40,0,0
36405,18202,36404,2869,3743,10490697326,900,1,1000,40,0,1
36406,18203,36407,3953,3999,49004,75,1,1000,40,0,16
36407,18203,36406,3999,3953,24950996,10000,1,1000,40,0,10
36408,18204,36409,106,3553,44398033,10000,10,1000,40,0,0
36409,18204,36408,3553,106,455601967,1,1,1000,40,0,3
36410,18205,36411,265,3997,46527748,10000,5000,1000,144,0,4
36411,18205,36410,3997,265,453472252,1000,1,1000,40,0,13
36412,18206,36413,3431,4000,4298485,1000,1,1000,40,0,96
36413,18206,36412,4000,3431,39592515,1000,1,1000,40,0,121
36414,18207,36415,3284,4001,3258065,1000,1,1000,40,0,7
36415,18207,36414,4001,3284,46741935,1000,1,1000,40,0,1
36416,18208,36417,3431,4000,4402827,1000,1,1000,40,0,0
36417,18208,36416,4000,3431,105551173,1000,1,1000,40,0,0
36418,18209,36419,130,3917,147809155,1,1,1000,40,0,19
36419,18209,36418,3917,130,1852190845,1000,100,1000,40,0,38
36420,18210,36421,234,3074,5802962,250,0,1000,1008,0,3
36421,18210,36420,3074,234,142657038,10,100,1000,420,0,11
36422,18211,36423,2640,3670,81304761,1000,1,1000,40,0,132
36423,18211,36422,3670,2640,918695239,1000,1,1000,40,0,38
36424,18212,36425,3161,282,170740438,1000,1,1000,40,0,49
36425,18212,36424,282,3161,2329259562,10,20,1000,40,0,33
36426,18213,36427,3161,219,229145263,1000,1,1000,40,0,5
36427,18213,36426,219,3161,2770854737,2000,100,1000,200,0,8
36428,18214,36429,979,3968,18243001,1000,1,1000,40,0,0
36429,18214,36428,3968,979,981756999,1000,1,1000,40,0,0
36430,18215,36431,3978,2427,124574,10,1,1000,40,0,0
36431,18215,36430,2427,3978,19875426,2000,2000,1000,40,0,0
36432,18216,36433,3978,3436,3030705,10,1,1000,40,0,53
36433,18216,36432,3436,3978,16969295,1000,1,1000,40,0,72
36434,18217,36435,2491,2691,2419548,1000,1,1000,40,0,18
36435,18217,36434,2691,2491,497580452,1000,1,1,40,0,6
36436,18218,36437,3675,17,91622223,1000,200,1000,40,0,4
36437,18218,36436,17,3675,908377777,1000,1,1000,40,0,1
36438,18219,36439,820,3962,57677778,1000,1,1000,40,0,8
36439,18219,36438,3962,820,1942322222,0,10,1000,144,0,2
36440,18220,36441,160,3962,193419458,490,10,1,14,0,5
36441,18220,36440,3962,160,1806580542,0,10,1000,144,0,2
36442,18221,36443,3996,334,261238563,1000,1,1000,40,0,105
36443,18221,36442,334,3996,4238761437,1,1,1000,144,0,14
36444,18222,36445,3995,326,151434145,1000,1,1000,40,0,18
36445,18222,36444,326,3995,4348565855,1,1,1000,144,0,10
36446,18223,36447,77,3994,410388348,1000,1700,1,30,0,2
36447,18223,36446,3994,77,4089611652,1000,1,1000,40,0,9
36448,18224,36449,3995,1205,253534264,1000,1,1000,40,0,4
36449,18224,36448,1205,3995,4246465736,0,0,1000,25,0,6
36450,18225,36451,1816,3995,34827104,1000,10,1,14,0,7
36451,18225,36450,3995,1816,4465172896,1000,1,1000,40,0,13
36452,18226,36453,3994,347,7392280,1000,1,1000,40,0,8
36453,18226,36452,347,3994,4492607720,1,1,1000,144,0,21
36454,18227,36455,3995,194,249299007,1000,1,1000,40,0,5
36455,18227,36454,194,3995,4250700993,1000,10,1,34,0,2
36456,18228,36457,3996,221,326725169,1000,1,1000,40,0,19
36457,18228,36456,221,3996,4173274831,1000,1,1000,40,0,10
36458,18229,36459,3187,3995,407600286,1000,1,1000,40,0,4
36459,18229,36458,3995,3187,4092399714,1000,1,1000,40,0,10
36460,18230,36461,3996,3115,250928440,1000,1,1000,40,0,68
36461,18230,36460,3115,3996,4249071560,1000,1,1000,40,0,11
36462,18231,36463,362,3994,409594848,999,9,1000,40,0,15
36463,18231,36462,3994,362,4090405152,1000,1,1000,40,0,12
36464,18232,36465,160,3996,184433916,490,10,1,14,0,7
36465,18232,36464,3996,160,4315566084,1000,1,1000,40,0,6
36466,18233,36467,763,3994,229465531,1000,1,1000,40,0,34
36467,18233,36466,3994,763,4270534469,1000,1,1000,40,0,28
36468,18234,36469,46,3994,216380868,1000,1,1,40,0,60
36469,18234,36468,3994,46,4283619132,1000,1,1000,40,0,172
36470,18235,36471,3000,3996,65850695,497,4,1,34,0,14
36471,18235,36470,3996,3000,4434149305,1000,1,1000,40,0,17
36472,18236,36473,2851,3994,22849686,900,500,1,34,0,19
36473,18236,36472,3994,2851,4477150314,1000,1,1000,40,0,10
36474,18237,36475,349,3996,160555100,1,1,1000,144,0,5
36475,18237,36474,3996,349,4339444900,1000,1,1000,40,0,20
36476,18238,36477,3996,862,347185683,1000,1,1000,40,0,1
36477,18238,36476,862,3996,4152814317,1000,1000,1,34,0,2
36478,18239,36479,3996,2498,16843849,1000,1,1000,40,0,24
36479,18239,36478,2498,3996,4483156151,1000,1,1000,40,0,12
36480,18240,36481,3995,2520,430493907,1000,1,1000,40,0,5
36481,18240,36480,2520,3995,4069506093,1000,1,1000,40,0,18
36482,18241,36483,3995,201,165789680,1000,1,1000,40,0,1
36483,18241,36482,201,3995,4334210320,100,1000,1,50,0,0
36484,18242,36485,219,3996,32431076,2000,100,1000,200,0,20
36485,18242,36484,3996,219,4467568924,1000,1,1000,40,0,31
36486,18243,36487,3052,3996,210488403,1000,198,1000,40,0,5
36487,18243,36486,3996,3052,4289511597,1000,1,1000,40,0,7
36488,18244,36489,2051,3994,235922193,1000,1,1000,40,0,60
36489,18244,36488,3994,2051,4264077807,1000,1,1000,40,0,40
36490,18245,36491,3996,332,290249857,1000,1,1000,40,0,117
36491,18245,36490,332,3996,4209750143,1,1,1000,144,0,10
36492,18246,36493,263,3996,227652544,1000,1,1000,40,0,10
36493,18246,36492,3996,263,4272347456,1000,1,1000,40,0,8
36494,18247,36495,3995,17,105342159,1000,1,1000,40,0,8
36495,18247,36494,17,3995,4394657841,1000,1,1000,40,0,8
36496,18248,36497,3755,343,26618733,1000,1,1000,40,0,14
36497,18248,36496,343,3755,323381267,1,1,1000,144,0,7
